No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,District,season
909,2013,4,7,20,78.0,96.0,37.0,57.0,1399.0,56.0,10.9,1004.9,-1.5,0.0,1.6,Shunyi,Shunyi,Spring
910,2013,4,7,21,91.0,135.0,37.0,73.0,1399.0,34.0,9.4,1005.6,2.9,0.0,2.6,Shunyi,Shunyi,Spring
911,2013,4,7,22,78.0,164.0,35.0,58.0,1300.0,39.0,9.1,1004.6,2.6,0.1,1.5,Shunyi,Shunyi,Spring
912,2013,4,7,23,78.0,164.0,35.0,58.0,800.0,63.0,8.7,1004.8,2.5,0.0,0.9,Shunyi,Shunyi,Spring
913,2013,4,8,0,29.0,29.0,6.0,21.0,800.0,62.0,7.5,1004.1,2.4,0.0,1.0,Shunyi,Shunyi,Spring
914,2013,4,8,1,32.0,22.0,5.0,21.0,800.0,59.0,6.9,1004.7,2.6,0.0,1.1,Shunyi,Shunyi,Spring
915,2013,4,8,2,16.0,22.0,4.0,20.0,800.0,57.0,6.5,1005.9,1.2,0.0,1.8,Shunyi,Shunyi,Spring
916,2013,4,8,3,40.0,24.0,3.0,20.0,900.0,26.0,7.9,1006.3,-10.0,0.0,3.7,Shunyi,Shunyi,Spring
917,2013,4,8,4,45.0,45.0,3.0,43.0,700.0,25.0,7.5,1006.6,-15.4,0.0,4.9,Shunyi,Shunyi,Spring
918,2013,4,8,5,29.0,9.0,3.0,48.0,600.0,63.0,7.1,1007.9,-17.9,0.0,5.1,Shunyi,Shunyi,Spring
919,2013,4,8,6,33.0,61.0,3.0,25.0,500.0,62.0,7.1,1008.4,-16.4,0.0,5.7,Shunyi,Shunyi,Spring
920,2013,4,8,7,19.0,62.0,3.0,19.0,500.0,66.0,7.7,1008.9,-13.9,0.0,7.1,Shunyi,Shunyi,Spring
921,2013,4,8,8,19.0,106.0,3.0,19.0,500.0,51.0,8.4,1009.4,-12.7,0.0,5.9,Shunyi,Shunyi,Spring
922,2013,4,8,9,18.0,105.0,3.0,19.0,500.0,56.0,9.0,1009.6,-12.2,0.0,7.8,Shunyi,Shunyi,Spring
923,2013,4,8,10,14.0,89.0,3.0,18.0,500.0,54.0,10.1,1009.3,-11.9,0.0,7.3,Shunyi,Shunyi,Spring
924,2013,4,8,11,15.0,80.0,4.0,18.0,500.0,52.0,10.8,1009.0,-11.3,0.0,8.6,Shunyi,Shunyi,Spring
925,2013,4,8,12,14.0,56.0,4.0,17.0,500.0,52.0,11.4,1008.5,-13.6,0.0,7.5,Shunyi,Shunyi,Spring
926,2013,4,8,13,14.0,56.0,3.0,16.0,500.0,58.0,11.8,1008.3,-11.8,0.0,5.5,Shunyi,Shunyi,Spring
927,2013,4,8,14,12.0,65.0,3.0,15.0,500.0,57.0,11.3,1008.7,-12.9,0.0,6.6,Shunyi,Shunyi,Spring
928,2013,4,8,15,13.0,58.0,3.0,13.0,500.0,61.0,12.0,1008.7,-13.1,0.0,8.8,Shunyi,Shunyi,Spring
929,2013,4,8,16,11.0,53.0,3.0,13.0,1187.0639785927142,59.5476,11.0,1009.5,-13.2,0.0,6.6,Shunyi,Shunyi,Spring
930,2013,4,8,17,11.0,127.0,3.0,16.0,500.0,56.0,10.1,1010.3,-12.5,0.0,5.9,Shunyi,Shunyi,Spring
931,2013,4,8,18,10.0,126.0,3.0,15.0,500.0,63.0,9.3,1011.1,-13.2,0.0,5.9,Shunyi,Shunyi,Spring
932,2013,4,8,19,18.0,126.0,3.0,17.0,500.0,65.0,8.7,1011.9,-13.7,0.0,6.2,Shunyi,Shunyi,Spring
933,2013,4,8,20,24.0,148.0,3.0,20.0,600.0,66.0,8.2,1012.4,-12.9,0.0,4.7,Shunyi,Shunyi,Spring
934,2013,4,8,21,25.0,118.0,3.0,24.0,600.0,73.0,7.7,1012.5,-12.7,0.0,3.9,Shunyi,Shunyi,Spring
935,2013,4,8,22,21.0,86.0,3.0,18.0,1187.0639785927142,72.6138,7.5,1012.5,-11.3,0.0,5.7,Shunyi,Shunyi,Spring
936,2013,4,8,23,12.0,63.0,3.0,12.0,500.0,77.0,7.0,1012.1,-10.8,0.0,5.7,Shunyi,Shunyi,Spring
937,2013,4,9,0,12.0,63.0,3.0,12.0,500.0,77.0,6.9,1012.5,-9.9,0.0,5.8,Shunyi,Shunyi,Spring
938,2013,4,9,1,9.0,28.0,3.0,12.0,500.0,76.0,6.4,1012.3,-10.0,0.0,4.8,Shunyi,Shunyi,Spring
939,2013,4,9,2,10.0,21.0,3.0,12.0,500.0,72.0,6.4,1013.0,-10.4,0.0,5.9,Shunyi,Shunyi,Spring
940,2013,4,9,3,10.0,15.0,3.0,13.0,500.0,70.0,6.1,1013.5,-10.2,0.0,6.1,Shunyi,Shunyi,Spring
941,2013,4,9,4,7.0,24.0,3.0,9.0,500.0,62.0,5.8,1014.5,-10.1,0.0,3.5,Shunyi,Shunyi,Spring
942,2013,4,9,5,10.0,19.0,3.0,8.0,500.0,75.0,5.9,1015.2,-10.8,0.0,4.2,Shunyi,Shunyi,Spring
943,2013,4,9,6,10.0,10.0,3.0,6.0,500.0,76.0,6.2,1016.2,-10.6,0.0,1.7,Shunyi,Shunyi,Spring
944,2013,4,9,7,13.0,13.0,3.0,7.0,500.0,78.0,7.1,1016.6,-11.2,0.0,3.6,Shunyi,Shunyi,Spring
945,2013,4,9,8,13.0,13.0,3.0,11.0,600.0,73.0,8.2,1017.1,-11.2,0.0,4.9,Shunyi,Shunyi,Spring
946,2013,4,9,9,14.0,19.0,3.0,15.0,600.0,62.0,8.9,1017.7,-11.2,0.0,6.3,Shunyi,Shunyi,Spring
947,2013,4,9,10,12.0,19.0,3.0,15.0,500.0,70.0,9.9,1017.5,-10.9,0.0,4.8,Shunyi,Shunyi,Spring
948,2013,4,9,11,10.0,11.0,3.0,10.0,600.0,78.0,10.1,1017.2,-10.7,0.0,5.3,Shunyi,Shunyi,Spring
949,2013,4,9,12,10.0,11.0,3.0,10.0,600.0,80.0,11.4,1016.8,-10.8,0.0,1.3,Shunyi,Shunyi,Spring
950,2013,4,9,13,10.0,14.0,3.0,7.0,600.0,85.0,10.7,1016.7,-9.6,0.0,3.7,Shunyi,Shunyi,Spring
951,2013,4,9,14,9.0,15.0,3.0,6.0,600.0,92.0,10.8,1016.5,-9.5,0.0,1.7,Shunyi,Shunyi,Spring
952,2013,4,9,15,8.0,22.0,3.0,7.0,600.0,96.0,10.9,1016.4,-10.0,0.0,2.9,Shunyi,Shunyi,Spring
953,2013,4,9,16,6.0,13.0,3.0,8.0,600.0,96.0,10.6,1016.6,-9.7,0.0,5.8,Shunyi,Shunyi,Spring
954,2013,4,9,17,13.0,13.0,3.0,13.0,600.0,82.0,10.1,1017.1,-10.1,0.0,4.5,Shunyi,Shunyi,Spring
955,2013,4,9,18,14.0,26.0,3.0,18.0,600.0,80.0,9.1,1017.6,-12.1,0.0,4.5,Shunyi,Shunyi,Spring
956,2013,4,9,19,14.0,26.0,3.0,18.0,600.0,76.0,7.9,1018.6,-11.0,0.0,2.4,Shunyi,Shunyi,Spring
957,2013,4,9,20,16.0,13.0,3.0,19.0,600.0,82.0,7.4,1019.3,-11.9,0.0,3.2,Shunyi,Shunyi,Spring
958,2013,4,9,21,16.0,18.0,3.0,16.0,600.0,78.0,6.6,1019.5,-11.6,0.0,1.6,Shunyi,Shunyi,Spring
959,2013,4,9,22,13.0,17.0,3.0,17.0,600.0,84.0,5.7,1019.5,-11.0,0.0,2.1,Shunyi,Shunyi,Spring
960,2013,4,9,23,10.0,10.0,3.0,13.0,600.0,84.0,5.6,1019.4,-9.8,0.0,3.0,Shunyi,Shunyi,Spring
961,2013,4,10,0,13.0,12.0,3.0,13.0,600.0,78.0,5.4,1019.0,-9.6,0.0,3.4,Shunyi,Shunyi,Spring
962,2013,4,10,1,11.0,12.0,3.0,16.0,500.0,80.325,5.4,1018.6,-9.2,0.0,4.2,Shunyi,Shunyi,Spring
963,2013,4,10,2,8.0,10.0,3.0,11.0,400.0,3.8556,4.3,1018.3,-9.5,0.0,2.4,Shunyi,Shunyi,Spring
964,2013,4,10,3,8.0,3.0,3.1416,5.0,1187.0639785927142,55.20132076247208,4.0,1018.2,-9.4,0.0,2.3,Shunyi,Shunyi,Spring
965,2013,4,10,4,5.0,98.7370263066404,3.0,5.0,500.0,1.4994,3.5,1018.1,-9.2,0.0,2.6,Shunyi,Shunyi,Spring
966,2013,4,10,5,9.0,5.0,3.0,27.7155,600.0,42.84,3.1,1018.1,-8.9,0.0,2.1,Shunyi,Shunyi,Spring
967,2013,4,10,6,10.0,13.0,3.0,28.0,700.0,41.5548,5.6,1018.2,-8.7,0.0,3.3,Shunyi,Shunyi,Spring
968,2013,4,10,7,10.0,13.0,3.0,45.0,800.0,37.0566,7.0,1018.1,-8.6,0.0,5.2,Shunyi,Shunyi,Spring
969,2013,4,10,8,14.0,15.0,3.0,30.0,700.0,56.763,8.6,1018.1,-9.4,0.0,5.1,Shunyi,Shunyi,Spring
970,2013,4,10,9,14.0,15.0,3.0,30.0,1187.0639785927142,55.20132076247208,9.5,1017.6,-10.6,0.0,5.7,Shunyi,Shunyi,Spring
971,2013,4,10,10,14.0,14.0,3.0,21.3512,900.0,61.047,11.0,1017.0,-9.9,0.0,6.9,Shunyi,Shunyi,Spring
972,2013,4,10,11,14.0,3.0,3.0,21.0,1000.0,65.1168,10.6,1015.9,-12.1,0.0,4.6,Shunyi,Shunyi,Spring
973,2013,4,10,12,11.0,11.0,3.0,12.0,900.0,60.4044,11.8,1014.8,-12.5,0.0,3.6,Shunyi,Shunyi,Spring
974,2013,4,10,13,5.0,5.0,3.0,10.0,900.0,76.6836,11.9,1014.3,-11.0,0.0,5.9,Shunyi,Shunyi,Spring
975,2013,4,10,14,4.0,27.0,3.0,10.0,900.0,79.4682,11.8,1013.8,-9.9,0.0,3.7,Shunyi,Shunyi,Spring
976,2013,4,10,15,12.0,26.0,3.0,9.0,900.0,64.6884,11.7,1013.4,-10.6,0.0,5.7,Shunyi,Shunyi,Spring
977,2013,4,10,16,5.0,13.0,3.0,12.0,900.0,67.9014,11.1,1013.1,-12.4,0.0,6.4,Shunyi,Shunyi,Spring
978,2013,4,10,17,8.0,13.0,3.0,11.0,900.0,74.7558,10.8,1013.3,-12.0,0.0,3.5,Shunyi,Shunyi,Spring
979,2013,4,10,18,11.0,2.0,3.0,13.0,1000.0,79.0398,9.9,1013.7,-12.1,0.0,2.1,Shunyi,Shunyi,Spring
980,2013,4,10,19,11.0,17.0,3.0,17.0,1000.0,81.1818,8.5,1014.3,-11.0,0.0,0.8,Shunyi,Shunyi,Spring
981,2013,4,10,20,24.0,39.0,3.0,38.0,1100.0,59.1192,8.5,1014.9,-12.6,0.0,1.5,Shunyi,Shunyi,Spring
982,2013,4,10,21,31.0,33.0,3.0,45.0,1300.0,49.6944,4.9,1015.3,-11.3,0.0,0.9,Shunyi,Shunyi,Spring
983,2013,4,10,22,25.0,29.0,3.0,44.0,1300.0,48.8376,3.9,1015.3,-11.3,0.0,1.2,Shunyi,Shunyi,Spring
984,2013,4,10,23,25.0,29.0,3.0,45.0,1200.0,19.278,3.4,1015.6,-9.6,0.0,0.4,Shunyi,Shunyi,Spring
985,2013,4,11,0,20.0,28.0,3.0,72.0,1200.0,1.9278,2.9,1015.8,-9.4,0.0,1.2,Shunyi,Shunyi,Spring
986,2013,4,11,1,22.0,27.0,7.0,88.0,1200.0,1.4994,4.0,1015.7,-10.1,0.0,0.6,Shunyi,Shunyi,Spring
987,2013,4,11,2,28.0,47.0,11.0,85.0,1300.0,4.4982,3.2,1015.7,-7.0,0.0,0.8,Shunyi,Shunyi,Spring
988,2013,4,11,3,29.0,47.0,8.0,74.0,1300.0,9.639,1.3,1015.8,-7.0,0.0,0.0,Shunyi,Shunyi,Spring
989,2013,4,11,4,28.0,61.0,3.0,65.0,1300.0,19.278,2.3,1015.9,-7.9,0.0,0.5,Shunyi,Shunyi,Spring
990,2013,4,11,5,28.0,31.0,3.0,53.0,1200.0,20.9916,6.1,1016.2,-9.8,0.0,3.8,Shunyi,Shunyi,Spring
991,2013,4,11,6,20.0,13.0,3.0,54.0,1200.0,26.9892,7.8,1017.0,-10.6,0.0,4.7,Shunyi,Shunyi,Spring
992,2013,4,11,7,20.0,20.0,3.0,50.0,1100.0,58.4766,9.0,1017.2,-11.1,0.0,3.7,Shunyi,Shunyi,Spring
993,2013,4,11,8,9.0,7.0,3.0,31.0,1100.0,62.5464,9.9,1017.3,-11.5,0.0,4.8,Shunyi,Shunyi,Spring
994,2013,4,11,9,12.0,12.0,3.0,29.0,1000.0,68.1156,11.1,1017.3,-11.7,0.0,3.8,Shunyi,Shunyi,Spring
995,2013,4,11,10,10.0,11.0,3.0,22.0,1000.0,76.8978,12.2,1016.6,-12.2,0.0,5.1,Shunyi,Shunyi,Spring
996,2013,4,11,11,14.0,4.0,3.0,10.0,1000.0,83.9664,13.4,1015.8,-12.8,0.0,3.6,Shunyi,Shunyi,Spring
997,2013,4,11,12,11.0,5.0,3.0,9.0,1187.0639785927142,92.9628,15.0,1014.9,-12.3,0.0,3.4,Shunyi,Shunyi,Spring
998,2013,4,11,13,11.0,11.0,3.0,9.0,1000.0,90.3924,15.7,1014.0,-12.7,0.0,5.3,Shunyi,Shunyi,Spring
999,2013,4,11,14,13.0,13.0,3.0,9.0,1000.0,86.751,16.5,1013.1,-13.1,0.0,5.8,Shunyi,Shunyi,Spring
1000,2013,4,11,15,5.0,3.0,0.2856,9.6491,1187.0639785927142,86.5368,16.4,1012.6,-13.1,0.0,6.3,Shunyi,Shunyi,Spring
1001,2013,4,11,16,8.0,8.0,3.0,12.0,1000.0,77.112,16.7,1012.4,-12.9,0.0,4.2,Shunyi,Shunyi,Spring
1002,2013,4,11,17,8.0,6.0,3.0,12.0,1000.0,74.97,16.0,1012.5,-13.5,0.0,3.7,Shunyi,Shunyi,Spring
1003,2013,4,11,18,11.0,21.0,3.0,11.0,1000.0,86.1084,14.2,1013.0,-12.1,0.0,1.7,Shunyi,Shunyi,Spring
1004,2013,4,11,19,8.0,19.0,3.0,13.0,1000.0,97.2468,11.5,1013.7,-9.0,0.0,0.6,Shunyi,Shunyi,Spring
1005,2013,4,11,20,7.0,19.0,3.0,13.0,1100.0,84.609,8.8,1014.0,-8.7,0.0,0.7,Shunyi,Shunyi,Spring
1006,2013,4,11,21,25.0,39.0,3.0,44.0,1200.0,50.9796,7.4,1014.1,-8.7,0.0,0.0,Shunyi,Shunyi,Spring
1007,2013,4,11,22,23.0,26.0,3.0,64.0,1300.0,29.988,6.3,1014.3,-9.2,0.0,0.0,Shunyi,Shunyi,Spring
1008,2013,4,11,23,37.0,47.0,15.0,96.0,1500.0,2.142,5.5,1014.2,-5.8,0.0,0.5,Shunyi,Shunyi,Spring
1009,2013,4,12,0,37.0,46.0,14.0,95.0,1600.0,1.2852,6.7,1014.0,-7.0,0.0,2.2,Shunyi,Shunyi,Spring
1010,2013,4,12,1,45.0,88.0,3.0,102.0,1600.0,2.0,5.5,1013.7,-7.4,0.0,1.0,Shunyi,Shunyi,Spring
1011,2013,4,12,2,51.0,72.0,3.0,90.0,1600.0,2.0,3.9,1013.2,-4.3,0.0,1.2,Shunyi,Shunyi,Spring
1012,2013,4,12,3,51.0,71.0,3.0,89.0,1700.0,2.0,4.4,1013.0,-6.2,0.0,1.5,Shunyi,Shunyi,Spring
1013,2013,4,12,4,52.0,71.0,3.0,85.0,1600.0,2.0,4.0,1012.8,-6.9,0.0,1.2,Shunyi,Shunyi,Spring
1014,2013,4,12,5,46.0,79.0,3.0,76.0,1500.0,2.0,3.2,1013.0,-6.5,0.0,1.2,Shunyi,Shunyi,Spring
1015,2013,4,12,6,56.0,79.0,4.0,67.0,1500.0,2.0,5.6,1013.3,-6.0,0.0,1.3,Shunyi,Shunyi,Spring
1016,2013,4,12,7,48.0,70.0,5.0,62.0,1399.0,5.0,8.6,1013.3,-7.2,0.0,0.9,Shunyi,Shunyi,Spring
1017,2013,4,12,8,33.0,49.0,11.0,47.0,1399.0,13.0,11.2,1013.1,-7.1,0.0,1.9,Shunyi,Shunyi,Spring
1018,2013,4,12,9,54.0,87.0,22.0,55.0,1500.0,19.0,13.7,1012.8,-8.3,0.0,1.1,Shunyi,Shunyi,Spring
1019,2013,4,12,10,53.0,86.0,21.0,54.0,1500.0,31.0,15.4,1012.1,-7.5,0.0,0.7,Shunyi,Shunyi,Spring
1020,2013,4,12,11,62.0,70.0,20.0,61.0,1500.0,45.0,16.4,1011.0,-7.3,0.0,1.9,Shunyi,Shunyi,Spring
1021,2013,4,12,12,70.0,84.0,23.0,79.0,1600.0,44.0,17.6,1009.6,-7.8,0.0,1.5,Shunyi,Shunyi,Spring
1022,2013,4,12,13,71.0,91.0,27.0,88.0,1600.0,44.0,20.2,1007.9,-6.5,0.0,2.8,Shunyi,Shunyi,Spring
1023,2013,4,12,14,67.0,98.0,26.0,77.0,1600.0,57.0,22.3,1006.2,-5.6,0.0,1.9,Shunyi,Shunyi,Spring
1024,2013,4,12,15,76.0,112.0,19.0,72.0,1500.0,86.0,22.8,1005.3,-4.4,0.0,1.8,Shunyi,Shunyi,Spring
1025,2013,4,12,16,50.0,77.0,16.0,38.0,1187.0639785927142,103.6728,23.1,1004.9,-3.3,0.0,2.7,Shunyi,Shunyi,Spring
1026,2013,4,12,17,48.0,77.0,18.0,35.0,1187.0639785927142,103.4586,21.6,1004.9,-1.7,0.0,1.4,Shunyi,Shunyi,Spring
1027,2013,4,12,18,59.0,111.0,30.0,54.0,1399.0,80.0,17.8,1004.8,-2.0,0.0,1.2,Shunyi,Shunyi,Spring
1028,2013,4,12,19,78.0,99.0,25.0,98.0,1600.0,44.0,17.2,1005.6,-2.5,0.0,0.9,Shunyi,Shunyi,Spring
1029,2013,4,12,20,96.0,142.0,19.0,110.0,1700.0,33.0,15.6,1004.9,-1.9,0.0,0.8,Shunyi,Shunyi,Spring
1030,2013,4,12,21,102.0,137.0,19.0,116.0,1700.0,21.0,15.1,1004.4,-1.5,0.0,2.0,Shunyi,Shunyi,Spring
1031,2013,4,12,22,103.0,156.0,21.0,122.5,1899.0,2.0,13.4,1003.5,-2.2,0.0,0.7,Shunyi,Shunyi,Spring
1032,2013,4,12,23,119.0,145.0,23.0,122.0,2000.0,2.0,12.2,1002.9,-1.4,0.0,1.3,Shunyi,Shunyi,Spring
1033,2013,4,13,0,128.0,179.0,27.0,116.0,2000.0,2.0,10.8,1002.1,0.5,0.0,0.4,Shunyi,Shunyi,Spring
1034,2013,4,13,1,129.0,186.0,23.0,107.0,2100.0,2.0,10.2,1000.9,0.5,0.0,1.2,Shunyi,Shunyi,Spring
1035,2013,4,13,2,114.0,198.0,19.0,87.0,2100.0,2.0,9.5,1000.1,0.9,0.0,1.8,Shunyi,Shunyi,Spring
1036,2013,4,13,3,114.0,198.0,19.0,87.0,2000.0,2.0,8.8,999.5,0.5,0.0,1.0,Shunyi,Shunyi,Spring
1037,2013,4,13,4,98.0,147.0,12.0,73.0,1899.0,2.0,8.2,999.0,0.9,0.0,1.6,Shunyi,Shunyi,Spring
1038,2013,4,13,5,91.0,157.0,9.0,71.0,1800.0,2.0,8.3,998.9,1.0,0.0,2.3,Shunyi,Shunyi,Spring
1039,2013,4,13,6,89.0,136.0,7.0,70.0,1800.0,2.0,10.5,999.3,1.8,0.0,1.4,Shunyi,Shunyi,Spring
1040,2013,4,13,7,87.0,148.0,16.0,68.0,1800.0,3.0,13.1,999.4,1.4,0.0,1.0,Shunyi,Shunyi,Spring
1041,2013,4,13,8,87.0,147.0,16.0,67.0,1700.0,8.0,16.1,999.2,2.1,0.0,1.3,Shunyi,Shunyi,Spring
1042,2013,4,13,9,90.0,171.0,33.0,64.0,1700.0,18.0,19.0,999.0,2.8,0.0,1.6,Shunyi,Shunyi,Spring
1043,2013,4,13,10,96.0,169.0,36.0,60.0,1700.0,38.0,22.1,999.1,2.7,0.0,3.1,Shunyi,Shunyi,Spring
1044,2013,4,13,11,103.0,174.0,36.0,63.0,1700.0,53.0,25.2,998.8,2.0,0.0,2.5,Shunyi,Shunyi,Spring
1045,2013,4,13,12,75.0,114.0,28.0,41.0,1500.0,79.0,23.6,999.1,3.0,0.0,6.1,Shunyi,Shunyi,Spring
1046,2013,4,13,13,26.0,94.0,19.0,34.0,1500.0,60.0,23.6,999.5,2.4,0.0,4.3,Shunyi,Shunyi,Spring
1047,2013,4,13,14,11.0,22.0,18.0,26.0,1300.0,48.0,24.0,999.7,1.6,0.0,6.0,Shunyi,Shunyi,Spring
1048,2013,4,13,15,10.0,12.0,14.0,18.0,1200.0,58.0,23.6,999.9,0.6,0.0,5.8,Shunyi,Shunyi,Spring
1049,2013,4,13,16,10.0,12.0,13.0,17.0,1200.0,60.0,22.3,1000.8,-2.5,0.0,4.6,Shunyi,Shunyi,Spring
1050,2013,4,13,17,16.0,16.0,9.0,16.0,1100.0,59.0,20.9,1001.7,-2.9,0.0,5.7,Shunyi,Shunyi,Spring
1051,2013,4,13,18,6.0,10.0,7.0,16.0,1100.0,61.0,18.7,1003.0,-5.4,0.0,3.0,Shunyi,Shunyi,Spring
1052,2013,4,13,19,9.0,10.0,4.0,15.0,1100.0,67.0,17.3,1004.8,-7.3,0.0,4.3,Shunyi,Shunyi,Spring
1053,2013,4,13,20,11.0,13.0,3.0,15.0,1100.0,63.0,16.1,1005.9,-8.3,0.0,4.3,Shunyi,Shunyi,Spring
1054,2013,4,13,21,7.0,9.0,3.0,13.0,1100.0,74.0,14.5,1007.4,-10.3,0.0,3.6,Shunyi,Shunyi,Spring
1055,2013,4,13,22,11.0,11.0,3.0,13.0,1000.0,76.0,13.7,1008.7,-12.5,0.0,5.1,Shunyi,Shunyi,Spring
1056,2013,4,13,23,7.0,19.0,3.0,12.0,1000.0,74.0,12.3,1009.5,-12.9,0.0,3.8,Shunyi,Shunyi,Spring
1057,2013,4,14,0,7.0,13.0,3.0,11.0,1000.0,85.0,11.4,1009.7,-14.4,0.0,3.2,Shunyi,Shunyi,Spring
1058,2013,4,14,1,9.0,12.0,3.0,10.0,1000.0,83.0,10.7,1009.9,-14.9,0.0,3.5,Shunyi,Shunyi,Spring
1059,2013,4,14,2,5.0,5.0,3.0,5.0,900.0,8.0,9.5,1010.3,-13.7,0.0,1.8,Shunyi,Shunyi,Spring
1060,2013,4,14,3,9.0,26.0,4.0,3.0,1187.0639785927142,55.20132076247208,7.4,1010.5,-13.6,0.0,1.9,Shunyi,Shunyi,Spring
1061,2013,4,14,4,3.0,18.0,5.0,3.0,100.0,2.0,6.4,1010.7,-14.4,0.0,2.4,Shunyi,Shunyi,Spring
1062,2013,4,14,5,5.0,17.0,3.0,7.0,100.0,65.0,5.8,1011.1,-14.3,0.0,0.4,Shunyi,Shunyi,Spring
1063,2013,4,14,6,4.0,6.0,3.0,8.0,200.0,86.0,7.5,1011.6,-13.5,0.0,1.7,Shunyi,Shunyi,Spring
1064,2013,4,14,7,5.0,7.0,3.0,13.0,200.0,79.0,9.2,1011.4,-15.4,0.0,2.2,Shunyi,Shunyi,Spring
1065,2013,4,14,8,9.0,10.0,3.0,16.0,200.0,72.0,10.8,1011.4,-14.1,0.0,2.7,Shunyi,Shunyi,Spring
1066,2013,4,14,9,9.0,14.0,3.0,16.0,200.0,77.0,12.5,1011.1,-14.3,0.0,1.9,Shunyi,Shunyi,Spring
1067,2013,4,14,10,8.0,14.0,3.0,16.0,300.0,68.0,13.4,1010.0,-12.8,0.0,3.1,Shunyi,Shunyi,Spring
1068,2013,4,14,11,10.0,32.0,4.0,24.0,300.0,70.0,14.3,1008.3,-9.1,0.0,1.0,Shunyi,Shunyi,Spring
1069,2013,4,14,12,14.0,29.0,4.0,25.0,300.0,70.0,14.8,1007.2,-3.1,0.0,1.4,Shunyi,Shunyi,Spring
1070,2013,4,14,13,39.0,160.0,15.0,39.0,600.0,64.0,16.0,1006.0,-4.0,0.0,3.1,Shunyi,Shunyi,Spring
1071,2013,4,14,14,56.0,114.0,20.0,37.0,700.0,77.0,16.6,1004.6,-3.0,0.0,4.0,Shunyi,Shunyi,Spring
1072,2013,4,14,15,46.0,94.0,16.0,32.0,600.0,88.0,16.6,1003.6,-4.1,0.0,3.2,Shunyi,Shunyi,Spring
1073,2013,4,14,16,44.0,94.0,14.0,30.0,600.0,94.0,16.2,1002.9,-3.9,0.0,3.4,Shunyi,Shunyi,Spring
1074,2013,4,14,17,44.0,98.0,13.0,28.0,600.0,96.0,15.4,1002.4,-4.0,0.0,2.7,Shunyi,Shunyi,Spring
1075,2013,4,14,18,49.0,93.0,11.0,29.0,600.0,108.0,14.8,1002.0,-3.1,0.0,2.6,Shunyi,Shunyi,Spring
1076,2013,4,14,19,46.0,117.0,12.0,38.0,600.0,101.0,14.0,1002.4,-2.9,0.0,1.8,Shunyi,Shunyi,Spring
1077,2013,4,14,20,45.0,116.0,12.0,37.0,600.0,81.0,13.3,1002.4,-3.1,0.0,1.0,Shunyi,Shunyi,Spring
1078,2013,4,14,21,54.0,130.0,15.0,48.0,700.0,66.0,12.4,1002.5,-2.7,0.0,2.1,Shunyi,Shunyi,Spring
1079,2013,4,14,22,61.0,128.0,19.0,57.0,700.0,53.0,11.7,1002.5,-2.2,0.0,2.6,Shunyi,Shunyi,Spring
1080,2013,4,14,23,60.0,130.0,23.0,60.0,700.0,41.0,11.0,1002.7,-2.8,0.0,2.2,Shunyi,Shunyi,Spring
1081,2013,4,15,0,56.0,110.0,25.0,71.0,800.0,31.0,10.0,1002.6,-2.0,0.0,0.9,Shunyi,Shunyi,Spring
1082,2013,4,15,1,61.0,130.0,24.0,86.0,900.0,15.0,8.9,1002.3,-1.5,0.0,1.2,Shunyi,Shunyi,Spring
1083,2013,4,15,2,70.0,124.0,20.0,70.0,1200.0,19.0,8.6,1001.7,-1.5,0.0,0.6,Shunyi,Shunyi,Spring
1084,2013,4,15,3,56.0,112.0,19.0,65.0,1399.0,22.0,6.6,1001.5,-0.9,0.0,0.4,Shunyi,Shunyi,Spring
1085,2013,4,15,4,56.0,112.0,18.0,64.0,1500.0,19.0,6.6,1001.3,-1.1,0.0,0.8,Shunyi,Shunyi,Spring
1086,2013,4,15,5,60.0,99.0,22.0,61.0,1300.0,26.0,6.3,1001.6,-0.7,0.0,0.9,Shunyi,Shunyi,Spring
1087,2013,4,15,6,60.0,99.0,22.0,61.0,1399.0,3.0,8.4,1002.5,-0.6,0.0,0.9,Shunyi,Shunyi,Spring
1088,2013,4,15,7,59.0,126.0,15.0,85.0,1300.0,9.0,10.4,1002.7,-1.0,0.0,1.0,Shunyi,Shunyi,Spring
1089,2013,4,15,8,76.0,161.0,36.0,76.0,1399.0,11.0,12.7,1002.5,-3.2,0.0,1.8,Shunyi,Shunyi,Spring
1090,2013,4,15,9,69.0,127.0,37.0,71.0,1700.0,29.0,14.0,1002.4,-3.3,0.0,0.9,Shunyi,Shunyi,Spring
1091,2013,4,15,10,70.0,127.0,37.0,54.0,1899.0,57.0,15.3,1001.5,-3.1,0.0,2.8,Shunyi,Shunyi,Spring
1092,2013,4,15,11,81.0,139.0,37.0,52.0,2100.0,67.0,16.8,1000.0,-2.8,0.0,3.1,Shunyi,Shunyi,Spring
1093,2013,4,15,12,89.0,155.0,37.0,50.0,2399.0,84.0,18.0,999.2,-2.3,0.0,3.5,Shunyi,Shunyi,Spring
1094,2013,4,15,13,82.0,146.0,37.0,37.0,2100.0,113.0,18.5,998.0,-0.9,0.0,5.1,Shunyi,Shunyi,Spring
1095,2013,4,15,14,95.0,178.0,37.0,41.0,2200.0,115.0,18.9,997.2,0.9,0.0,3.4,Shunyi,Shunyi,Spring
