No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,District,season
8749,2014,2,28,12,80.0,82.0,41.0,60.0,1700.0,22.0,4.5,1021.9,-5.3,0.0,2.1,Dongsi,Dongsi,Winter
8750,2014,2,28,13,102.0,54.0,54.0,56.0,1500.0,35.0,5.5,1020.5,-5.2,0.0,2.3,Dongsi,Dongsi,Winter
8751,2014,2,28,14,80.0,87.0,54.0,49.0,1500.0,35.0,6.2,1019.4,-6.8,0.0,2.9,Dongsi,Dongsi,Winter
8752,2014,2,28,15,112.0,62.0,54.0,47.0,1100.0,35.0,6.1,1019.0,-6.8,0.0,2.1,Dongsi,Dongsi,Winter
8753,2014,2,28,16,94.0,34.0,52.0,38.0,1200.0,70.0,5.9,1018.4,-7.7,0.0,1.8,Dongsi,Dongsi,Winter
8754,2014,2,28,17,81.0,53.0,46.0,35.0,1100.0,74.0,5.4,1018.7,-6.5,0.0,2.4,Dongsi,Dongsi,Winter
8755,2014,2,28,18,72.0,82.0,54.0,46.0,1000.0,63.0,4.2,1019.2,-5.1,0.0,1.5,Dongsi,Dongsi,Winter
8756,2014,2,28,19,89.0,99.0,54.0,52.0,1100.0,56.0,3.1,1019.6,-4.8,0.0,1.2,Dongsi,Dongsi,Winter
8757,2014,2,28,20,106.0,53.0,54.0,44.0,1000.0,58.0,1.8,1020.6,-4.7,0.0,0.8,Dongsi,Dongsi,Winter
8758,2014,2,28,21,90.0,63.0,53.0,45.0,2200.0,55.0,0.2,1020.9,-5.0,0.0,0.6,Dongsi,Dongsi,Winter
8759,2014,2,28,22,87.0,54.0,45.0,52.0,1400.0,47.0,-0.4,1021.0,-5.2,0.0,0.9,Dongsi,Dongsi,Winter
8760,2014,2,28,23,117.0,144.0,46.0,85.0,2000.0,26.0,-0.2,1020.7,-4.8,0.0,0.5,Dongsi,Dongsi,Winter
8761,2014,3,1,0,158.0,163.0,54.0,98.0,2400.0,57.210636901162786,-0.2,1021.1,-5.0,0.0,1.0,Dongsi,Dongsi,Spring
8762,2014,3,1,1,150.0,180.0,54.0,102.0,3000.0,57.210636901162786,-0.6,1020.7,-5.0,0.0,1.0,Dongsi,Dongsi,Spring
8763,2014,3,1,2,159.0,171.0,53.0,99.0,3100.0,57.210636901162786,0.2,1020.5,-5.2,0.0,1.3,Dongsi,Dongsi,Spring
8764,2014,3,1,3,167.0,139.0,52.0,95.0,1700.0,57.210636901162786,-0.9,1020.3,-5.3,0.0,1.6,Dongsi,Dongsi,Spring
8765,2014,3,1,4,140.0,142.0,54.0,95.0,2100.0,57.210636901162786,0.0,1021.2,-5.2,0.0,1.2,Dongsi,Dongsi,Spring
8766,2014,3,1,5,121.0,56.0,54.0,80.0,2300.0,57.210636901162786,-0.6,1020.8,-5.2,0.0,1.7,Dongsi,Dongsi,Spring
8767,2014,3,1,6,89.0,38.0,54.0,75.0,1900.0,57.210636901162786,-1.0,1021.1,-5.6,0.0,0.7,Dongsi,Dongsi,Spring
8768,2014,3,1,7,89.0,38.0,54.0,75.0,1900.0,57.210636901162786,3.0,1021.7,-10.3,0.0,1.8,Dongsi,Dongsi,Spring
8769,2014,3,1,8,73.0,38.0,54.0,70.0,1600.0,57.210636901162786,5.3,1021.9,-14.8,0.0,3.1,Dongsi,Dongsi,Spring
8770,2014,3,1,9,55.0,7.0,54.0,51.0,1200.0,28.0,6.7,1021.8,-16.7,0.0,3.4,Dongsi,Dongsi,Spring
8771,2014,3,1,10,27.0,5.0,47.0,37.0,800.0,41.0,7.8,1021.4,-17.3,0.0,2.8,Dongsi,Dongsi,Spring
8772,2014,3,1,11,23.0,5.0,25.0,25.0,600.0,56.0,8.9,1020.5,-19.1,0.0,3.2,Dongsi,Dongsi,Spring
8773,2014,3,1,12,19.0,5.0,18.0,21.0,500.0,64.0,9.9,1019.2,-18.3,0.0,3.1,Dongsi,Dongsi,Spring
8774,2014,3,1,13,17.0,5.0,12.0,15.0,400.0,73.0,10.3,1017.7,-19.0,0.0,1.0,Dongsi,Dongsi,Spring
8775,2014,3,1,14,8.0,5.0,9.0,13.0,300.0,77.0,11.6,1016.7,-20.3,0.0,1.7,Dongsi,Dongsi,Spring
8776,2014,3,1,15,10.0,5.0,7.0,11.0,300.0,80.0,11.7,1016.1,-21.6,0.0,3.1,Dongsi,Dongsi,Spring
8777,2014,3,1,16,12.0,5.0,7.0,11.0,300.0,84.0,11.1,1016.0,-19.5,0.0,1.6,Dongsi,Dongsi,Spring
8778,2014,3,1,17,20.0,34.0,8.0,21.0,400.0,85.0,9.5,1016.3,-16.7,0.0,3.9,Dongsi,Dongsi,Spring
8779,2014,3,1,18,36.0,63.0,11.0,28.0,500.0,88.0,8.7,1016.9,-15.8,0.0,3.4,Dongsi,Dongsi,Spring
8780,2014,3,1,19,36.0,63.0,11.0,28.0,500.0,73.0,8.5,1017.1,-15.2,0.0,3.1,Dongsi,Dongsi,Spring
8781,2014,3,1,20,38.0,52.0,14.0,49.0,1100.0,59.0,7.9,1017.4,-13.1,0.0,3.7,Dongsi,Dongsi,Spring
8782,2014,3,1,21,72.0,98.0,28.0,65.0,1200.0,45.0,7.6,1017.7,-11.7,0.0,3.2,Dongsi,Dongsi,Spring
8783,2014,3,1,22,90.0,113.0,33.0,65.0,1100.0,46.0,7.0,1017.8,-10.3,0.0,3.9,Dongsi,Dongsi,Spring
8784,2014,3,1,23,106.0,130.0,47.0,68.0,1300.0,38.0,4.8,1018.2,-11.3,0.0,2.6,Dongsi,Dongsi,Spring
8785,2014,3,2,0,121.0,140.0,46.0,77.0,1500.0,28.0,1.1,1018.3,-5.6,0.0,3.3,Dongsi,Dongsi,Spring
8786,2014,3,2,1,131.0,141.0,50.0,86.0,1600.0,22.0,0.3,1018.3,-4.9,0.0,2.9,Dongsi,Dongsi,Spring
8787,2014,3,2,2,134.0,204.0,45.0,84.0,2100.0,18.0,-0.8,1018.6,-4.7,0.0,1.6,Dongsi,Dongsi,Spring
8788,2014,3,2,3,122.0,150.0,37.0,76.0,2600.0,15.0,-1.5,1018.6,-4.8,0.0,1.6,Dongsi,Dongsi,Spring
8789,2014,3,2,4,97.0,116.0,44.0,75.0,2700.0,14.0,-1.4,1019.1,-4.7,0.0,0.8,Dongsi,Dongsi,Spring
8790,2014,3,2,5,125.0,131.0,54.0,76.0,3100.0,15.0,-2.0,1019.2,-5.5,0.0,1.6,Dongsi,Dongsi,Spring
8791,2014,3,2,6,107.0,122.0,54.0,75.0,3100.0,15.0,-2.4,1019.3,-5.9,0.0,1.5,Dongsi,Dongsi,Spring
8792,2014,3,2,7,99.0,103.0,54.0,74.0,3100.0,14.0,-1.1,1020.2,-6.1,0.0,1.2,Dongsi,Dongsi,Spring
8793,2014,3,2,8,91.0,99.0,54.0,73.0,3100.0,18.0,0.6,1020.3,-4.8,0.0,1.9,Dongsi,Dongsi,Spring
8794,2014,3,2,9,95.0,105.0,54.0,69.0,3100.0,27.0,1.9,1020.4,-6.2,0.0,2.6,Dongsi,Dongsi,Spring
8795,2014,3,2,10,135.0,167.0,54.0,67.0,3100.0,34.0,3.4,1019.9,-6.1,0.0,2.5,Dongsi,Dongsi,Spring
8796,2014,3,2,11,121.0,135.0,54.0,66.0,3100.0,43.0,5.5,1019.0,-6.7,0.0,2.2,Dongsi,Dongsi,Spring
8797,2014,3,2,12,124.0,147.0,54.0,68.0,3100.0,55.0,7.3,1017.8,-7.6,0.0,2.5,Dongsi,Dongsi,Spring
8798,2014,3,2,13,130.0,137.0,54.0,71.0,3000.0,60.0,9.2,1016.9,-7.9,0.0,2.2,Dongsi,Dongsi,Spring
8799,2014,3,2,14,126.0,139.0,54.0,75.0,2900.0,61.0,10.0,1016.1,-7.3,0.0,2.8,Dongsi,Dongsi,Spring
8800,2014,3,2,15,157.0,168.0,54.0,74.0,2800.0,63.0,10.1,1015.6,-7.2,0.0,2.6,Dongsi,Dongsi,Spring
8801,2014,3,2,16,137.0,147.0,54.0,73.0,2500.0,64.0,10.0,1015.6,-7.3,0.0,1.6,Dongsi,Dongsi,Spring
8802,2014,3,2,17,116.0,140.0,54.0,72.0,2400.0,61.0,8.6,1016.1,-8.0,0.0,1.5,Dongsi,Dongsi,Spring
8803,2014,3,2,18,113.0,139.0,54.0,88.0,2500.0,44.0,7.9,1016.7,-7.4,0.0,2.0,Dongsi,Dongsi,Spring
8804,2014,3,2,19,147.0,164.0,54.0,91.0,2900.0,39.0,6.8,1017.5,-6.6,0.0,1.5,Dongsi,Dongsi,Spring
8805,2014,3,2,20,166.0,171.0,54.0,105.0,2700.0,26.0,5.4,1018.5,-5.6,0.0,1.4,Dongsi,Dongsi,Spring
8806,2014,3,2,21,184.0,203.0,54.0,109.0,2700.0,26.0,2.9,1018.9,-4.1,0.0,0.9,Dongsi,Dongsi,Spring
8807,2014,3,2,22,197.0,207.0,54.0,117.0,2800.0,24.0,1.6,1019.1,-3.7,0.0,1.5,Dongsi,Dongsi,Spring
8808,2014,3,2,23,233.0,244.0,54.0,115.0,3000.0,26.0,1.7,1019.2,-2.1,0.0,1.6,Dongsi,Dongsi,Spring
8809,2014,3,3,0,257.0,283.0,54.0,109.0,2900.0,28.0,1.4,1019.5,-2.4,0.0,1.1,Dongsi,Dongsi,Spring
8810,2014,3,3,1,232.0,238.0,54.0,90.0,3000.0,25.0,0.4,1019.6,-2.7,0.0,1.5,Dongsi,Dongsi,Spring
8811,2014,3,3,2,181.0,132.0,54.0,80.0,2800.0,19.0,-1.0,1019.3,-3.4,0.0,0.8,Dongsi,Dongsi,Spring
8812,2014,3,3,3,173.0,127.0,54.0,81.0,2900.0,19.0,-1.2,1018.6,-3.9,0.0,0.9,Dongsi,Dongsi,Spring
8813,2014,3,3,4,166.0,128.0,54.0,79.0,3100.0,19.0,-1.9,1018.6,-4.1,0.0,1.0,Dongsi,Dongsi,Spring
8814,2014,3,3,5,169.0,133.0,54.0,77.0,3100.0,18.0,-2.2,1018.9,-4.4,0.0,1.0,Dongsi,Dongsi,Spring
8815,2014,3,3,6,145.0,160.0,54.0,80.0,3100.0,19.0,-2.4,1018.4,-4.4,0.0,1.6,Dongsi,Dongsi,Spring
8816,2014,3,3,7,158.0,179.0,54.0,86.0,3100.0,22.0,-0.1,1018.8,-3.3,0.0,1.6,Dongsi,Dongsi,Spring
8817,2014,3,3,8,209.0,217.0,54.0,89.0,3100.0,24.0,0.7,1019.0,-3.6,0.0,1.3,Dongsi,Dongsi,Spring
8818,2014,3,3,9,217.0,225.0,54.0,89.0,3100.0,25.0,1.4,1018.9,-3.9,0.0,1.9,Dongsi,Dongsi,Spring
8819,2014,3,3,10,223.0,224.0,54.0,90.0,3100.0,26.0,1.7,1018.4,-4.4,0.0,1.8,Dongsi,Dongsi,Spring
8820,2014,3,3,11,240.0,243.0,54.0,91.0,3100.0,28.0,2.2,1017.7,-4.3,0.0,2.3,Dongsi,Dongsi,Spring
8821,2014,3,3,12,254.0,273.0,54.0,93.0,3100.0,32.0,2.6,1016.7,-4.2,0.0,2.1,Dongsi,Dongsi,Spring
8822,2014,3,3,13,258.0,307.0,54.0,93.0,3100.0,36.0,2.5,1016.0,-4.3,0.0,2.2,Dongsi,Dongsi,Spring
8823,2014,3,3,14,258.0,314.0,54.0,100.0,3100.0,36.0,2.6,1015.5,-4.4,0.0,2.0,Dongsi,Dongsi,Spring
8824,2014,3,3,15,258.0,318.0,54.0,103.0,3100.0,33.0,2.7,1015.3,-5.0,0.0,1.7,Dongsi,Dongsi,Spring
8825,2014,3,3,16,258.0,295.0,54.0,99.0,3100.0,31.0,2.9,1015.8,-5.0,0.0,2.0,Dongsi,Dongsi,Spring
8826,2014,3,3,17,229.0,234.0,54.0,91.0,3100.0,27.0,2.7,1016.4,-5.7,0.0,1.3,Dongsi,Dongsi,Spring
8827,2014,3,3,18,185.0,217.0,54.0,94.0,3100.0,26.0,2.7,1016.9,-5.2,0.0,1.7,Dongsi,Dongsi,Spring
8828,2014,3,3,19,212.0,226.0,54.0,94.0,3100.0,25.0,2.5,1017.4,-5.2,0.0,1.7,Dongsi,Dongsi,Spring
8829,2014,3,3,20,227.0,240.0,54.0,99.0,3100.0,27.0,3.1,1018.2,-4.4,0.0,1.1,Dongsi,Dongsi,Spring
8830,2014,3,3,21,233.0,253.0,54.0,98.0,3100.0,26.0,2.3,1018.3,-3.6,0.0,1.2,Dongsi,Dongsi,Spring
8831,2014,3,3,22,230.0,254.0,54.0,94.0,3100.0,25.0,2.7,1018.2,-3.6,0.0,1.0,Dongsi,Dongsi,Spring
8832,2014,3,3,23,230.0,258.0,54.0,93.0,3100.0,24.0,2.3,1018.8,-4.0,0.0,1.3,Dongsi,Dongsi,Spring
8833,2014,3,4,0,226.0,285.0,54.0,90.0,3100.0,22.0,3.1,1019.2,-4.8,0.0,1.9,Dongsi,Dongsi,Spring
8834,2014,3,4,1,257.0,302.0,54.0,98.0,3100.0,26.0,2.7,1019.8,-4.8,0.0,1.1,Dongsi,Dongsi,Spring
8835,2014,3,4,2,235.0,257.0,54.0,84.0,3100.0,17.0,3.2,1019.8,-2.3,0.0,2.7,Dongsi,Dongsi,Spring
8836,2014,3,4,3,211.0,244.0,54.0,79.0,2200.0,14.0,2.0,1020.0,-3.1,0.0,0.5,Dongsi,Dongsi,Spring
8837,2014,3,4,4,191.0,111.0,54.0,79.0,1900.0,17.0,5.0,1020.6,-13.9,0.0,2.9,Dongsi,Dongsi,Spring
8838,2014,3,4,5,31.0,5.0,11.0,28.0,600.0,48.0,4.4,1021.4,-14.5,0.0,2.8,Dongsi,Dongsi,Spring
8839,2014,3,4,6,10.0,5.0,4.0,14.0,400.0,61.0,3.9,1021.9,-14.4,0.0,2.7,Dongsi,Dongsi,Spring
8840,2014,3,4,7,5.0,5.0,7.0,27.0,400.0,50.0,4.9,1022.8,-15.1,0.0,3.6,Dongsi,Dongsi,Spring
8841,2014,3,4,8,3.0,5.0,10.0,52.0,600.0,26.0,5.8,1023.4,-16.8,0.0,3.8,Dongsi,Dongsi,Spring
8842,2014,3,4,9,3.0,5.0,13.0,30.0,500.0,49.0,6.1,1023.6,-15.9,0.0,4.6,Dongsi,Dongsi,Spring
8843,2014,3,4,10,15.0,5.0,13.0,23.0,500.0,55.0,6.6,1023.4,-18.3,0.0,4.7,Dongsi,Dongsi,Spring
8844,2014,3,4,11,12.0,5.0,10.0,13.0,300.0,68.0,6.6,1022.9,-20.9,0.0,5.9,Dongsi,Dongsi,Spring
8845,2014,3,4,12,3.0,5.0,5.0,10.0,300.0,74.0,7.6,1022.0,-21.1,0.0,8.2,Dongsi,Dongsi,Spring
8846,2014,3,4,13,6.0,5.0,6.0,10.0,300.0,77.0,7.9,1021.2,-20.8,0.0,4.8,Dongsi,Dongsi,Spring
8847,2014,3,4,14,3.0,5.0,6.0,11.0,300.0,79.0,8.5,1020.8,-24.0,0.0,4.2,Dongsi,Dongsi,Spring
8848,2014,3,4,15,3.0,5.0,4.0,9.0,200.0,82.0,8.3,1020.7,-24.2,0.0,6.0,Dongsi,Dongsi,Spring
8849,2014,3,4,16,86.19429678848283,5.0,4.0,12.0,300.0,78.0,7.9,1020.8,-24.5,0.0,5.4,Dongsi,Dongsi,Spring
8850,2014,3,4,17,3.0,5.0,4.0,13.0,300.0,76.0,6.7,1021.6,-25.4,0.0,4.3,Dongsi,Dongsi,Spring
8851,2014,3,4,18,4.0,6.0,5.0,15.0,300.0,72.0,5.8,1022.9,-24.8,0.0,5.5,Dongsi,Dongsi,Spring
8852,2014,3,4,19,7.0,8.0,4.0,22.0,400.0,63.0,5.1,1023.9,-22.1,0.0,2.9,Dongsi,Dongsi,Spring
8853,2014,3,4,20,11.0,6.0,7.0,24.0,400.0,59.0,4.3,1024.9,-21.8,0.0,5.0,Dongsi,Dongsi,Spring
8854,2014,3,4,21,9.0,20.0,4.0,28.0,400.0,54.0,3.5,1025.2,-20.8,0.0,2.9,Dongsi,Dongsi,Spring
8855,2014,3,4,22,8.0,5.0,2.0,22.0,400.0,58.0,2.7,1025.3,-20.7,0.0,1.9,Dongsi,Dongsi,Spring
8856,2014,3,4,23,7.0,5.0,4.0,23.0,400.0,57.0,2.4,1025.5,-20.9,0.0,4.4,Dongsi,Dongsi,Spring
8857,2014,3,5,0,11.0,5.0,8.0,31.0,500.0,48.0,1.7,1026.0,-20.2,0.0,2.1,Dongsi,Dongsi,Spring
8858,2014,3,5,1,7.0,5.0,7.0,25.0,500.0,54.0,1.0,1026.3,-20.1,0.0,2.2,Dongsi,Dongsi,Spring
8859,2014,3,5,2,11.0,5.0,3.0,22.0,400.0,55.0,0.1,1026.5,-19.7,0.0,0.5,Dongsi,Dongsi,Spring
8860,2014,3,5,3,10.0,5.0,3.0,22.0,400.0,54.0,-2.2,1026.4,-17.9,0.0,0.8,Dongsi,Dongsi,Spring
8861,2014,3,5,4,12.0,5.0,6.0,33.0,400.0,40.0,-3.6,1026.2,-17.9,0.0,1.3,Dongsi,Dongsi,Spring
8862,2014,3,5,5,12.0,5.0,7.0,40.0,500.0,35.0,-4.5,1026.4,-18.4,0.0,0.5,Dongsi,Dongsi,Spring
8863,2014,3,5,6,11.0,5.0,7.0,46.0,500.0,27.0,-5.6,1026.4,-16.5,0.0,1.3,Dongsi,Dongsi,Spring
8864,2014,3,5,7,13.0,5.0,11.0,65.0,900.0,12.0,1.5,1026.8,-16.9,0.0,0.5,Dongsi,Dongsi,Spring
8865,2014,3,5,8,15.0,5.0,13.0,61.0,1000.0,13.0,3.7,1026.6,-18.5,0.0,1.4,Dongsi,Dongsi,Spring
8866,2014,3,5,9,15.0,5.0,20.0,49.0,800.0,27.0,4.8,1026.3,-20.5,0.0,2.1,Dongsi,Dongsi,Spring
8867,2014,3,5,10,18.0,26.0,20.0,49.0,800.0,32.0,5.0,1025.8,-20.4,0.0,3.4,Dongsi,Dongsi,Spring
8868,2014,3,5,11,22.0,13.0,20.0,45.0,900.0,41.0,6.2,1024.6,-19.4,0.0,2.1,Dongsi,Dongsi,Spring
8869,2014,3,5,12,18.0,26.0,16.0,32.0,1000.0,58.0,7.1,1023.2,-19.5,0.0,4.5,Dongsi,Dongsi,Spring
8870,2014,3,5,13,20.0,21.0,14.0,20.0,500.0,72.0,7.1,1021.8,-19.5,0.0,4.2,Dongsi,Dongsi,Spring
8871,2014,3,5,14,22.0,26.0,21.0,20.0,900.0,74.0,7.7,1021.1,-20.0,0.0,4.0,Dongsi,Dongsi,Spring
8872,2014,3,5,15,28.0,39.0,14.0,19.0,500.0,77.0,7.6,1020.6,-19.1,0.0,3.8,Dongsi,Dongsi,Spring
8873,2014,3,5,16,32.0,32.0,10.0,17.0,800.0,84.0,7.1,1020.4,-18.7,0.0,4.4,Dongsi,Dongsi,Spring
8874,2014,3,5,17,33.0,42.0,12.0,21.0,900.0,80.0,6.0,1020.8,-16.6,0.0,3.6,Dongsi,Dongsi,Spring
8875,2014,3,5,18,42.0,64.0,24.0,31.0,600.0,71.0,5.6,1021.5,-15.7,0.0,4.4,Dongsi,Dongsi,Spring
8876,2014,3,5,19,47.0,69.0,26.0,39.0,900.0,61.0,5.2,1022.3,-15.4,0.0,3.3,Dongsi,Dongsi,Spring
8877,2014,3,5,20,50.0,69.0,21.0,40.0,700.0,59.0,3.9,1023.3,-15.4,0.0,2.9,Dongsi,Dongsi,Spring
8878,2014,3,5,21,51.0,66.0,19.0,56.0,900.0,40.0,4.7,1024.2,-21.5,0.0,1.6,Dongsi,Dongsi,Spring
8879,2014,3,5,22,35.0,5.0,8.0,41.0,700.0,44.0,4.0,1024.9,-22.0,0.0,2.1,Dongsi,Dongsi,Spring
8880,2014,3,5,23,11.0,5.0,2.0,21.0,400.0,58.0,2.9,1025.2,-22.9,0.0,3.7,Dongsi,Dongsi,Spring
8881,2014,3,6,0,8.0,5.0,3.0,19.0,400.0,64.0,2.6,1025.4,-23.1,0.0,4.4,Dongsi,Dongsi,Spring
8882,2014,3,6,1,11.0,5.0,3.0,19.0,400.0,66.0,1.7,1025.9,-22.2,0.0,2.3,Dongsi,Dongsi,Spring
8883,2014,3,6,2,6.0,5.0,2.0,16.0,300.0,69.0,1.0,1025.7,-22.1,0.0,1.3,Dongsi,Dongsi,Spring
8884,2014,3,6,3,8.0,5.0,3.0,16.0,300.0,67.0,0.8,1026.1,-22.2,0.0,3.4,Dongsi,Dongsi,Spring
8885,2014,3,6,4,5.0,5.0,2.0,13.0,300.0,70.0,0.3,1026.5,-22.7,0.0,2.8,Dongsi,Dongsi,Spring
8886,2014,3,6,5,8.0,5.0,3.0,17.0,300.0,65.0,-0.2,1026.9,-22.4,0.0,2.8,Dongsi,Dongsi,Spring
8887,2014,3,6,6,14.0,10.0,10.0,32.0,500.0,47.0,-1.4,1027.6,-21.0,0.0,1.8,Dongsi,Dongsi,Spring
8888,2014,3,6,7,17.0,13.0,24.0,49.0,600.0,30.0,0.5,1028.4,-22.5,0.0,2.2,Dongsi,Dongsi,Spring
8889,2014,3,6,8,16.0,5.0,14.0,44.0,600.0,40.0,1.5,1028.7,-23.2,0.0,2.2,Dongsi,Dongsi,Spring
8890,2014,3,6,9,13.0,14.0,10.0,26.0,500.0,59.0,2.8,1028.5,-23.0,0.0,3.7,Dongsi,Dongsi,Spring
8891,2014,3,6,10,10.0,5.0,7.0,19.0,400.0,66.0,3.7,1028.1,-24.1,0.0,5.0,Dongsi,Dongsi,Spring
8892,2014,3,6,11,11.0,5.0,9.0,15.0,300.0,71.0,4.8,1027.2,-23.3,0.0,3.2,Dongsi,Dongsi,Spring
8893,2014,3,6,12,11.0,5.0,14.0,17.0,400.0,70.0,5.6,1025.9,-23.7,0.0,2.2,Dongsi,Dongsi,Spring
8894,2014,3,6,13,13.0,5.0,9.0,13.0,300.0,74.0,6.3,1024.9,-23.2,0.0,3.9,Dongsi,Dongsi,Spring
8895,2014,3,6,14,12.0,5.0,9.0,12.0,300.0,78.0,7.2,1023.9,-25.0,0.0,3.6,Dongsi,Dongsi,Spring
8896,2014,3,6,15,16.0,5.0,8.0,15.0,300.0,76.0,7.4,1023.5,-24.8,0.0,2.6,Dongsi,Dongsi,Spring
8897,2014,3,6,16,13.0,5.0,5.0,12.0,300.0,84.0,7.3,1023.2,-24.9,0.0,3.0,Dongsi,Dongsi,Spring
8898,2014,3,6,17,12.0,6.0,5.0,15.0,300.0,80.0,5.8,1023.5,-23.6,0.0,2.0,Dongsi,Dongsi,Spring
8899,2014,3,6,18,9.0,5.0,5.0,18.0,300.0,72.0,4.8,1023.9,-22.3,0.0,2.5,Dongsi,Dongsi,Spring
8900,2014,3,6,19,20.0,47.0,8.0,34.0,500.0,59.0,4.1,1024.1,-21.1,0.0,2.2,Dongsi,Dongsi,Spring
8901,2014,3,6,20,30.0,43.0,9.0,46.0,600.0,44.0,3.8,1024.4,-21.3,0.0,2.3,Dongsi,Dongsi,Spring
8902,2014,3,6,21,44.0,59.0,18.0,70.0,900.0,22.0,3.9,1024.9,-21.3,0.0,5.3,Dongsi,Dongsi,Spring
8903,2014,3,6,22,50.0,64.0,18.0,74.0,1500.0,16.0,1.9,1025.2,-13.1,0.0,3.8,Dongsi,Dongsi,Spring
8904,2014,3,6,23,55.0,88.0,21.0,72.0,1300.0,15.0,2.2,1025.1,-11.0,0.0,5.4,Dongsi,Dongsi,Spring
8905,2014,3,7,0,67.0,121.0,22.0,63.0,1200.0,20.0,1.7,1024.9,-11.5,0.0,2.0,Dongsi,Dongsi,Spring
8906,2014,3,7,1,66.0,107.0,22.0,52.0,1100.0,26.0,0.9,1025.5,-11.5,0.0,1.5,Dongsi,Dongsi,Spring
8907,2014,3,7,2,77.0,99.0,27.0,57.0,1200.0,16.0,-0.9,1025.7,-11.4,0.0,0.8,Dongsi,Dongsi,Spring
8908,2014,3,7,3,71.0,81.0,31.0,56.0,1000.0,16.0,-2.9,1026.2,-11.2,0.0,1.0,Dongsi,Dongsi,Spring
8909,2014,3,7,4,86.0,63.0,48.0,56.0,1300.0,16.0,-2.4,1026.8,-8.9,0.0,0.9,Dongsi,Dongsi,Spring
8910,2014,3,7,5,85.0,180.0,54.0,76.0,2200.0,16.0,-2.9,1027.1,-8.4,0.0,1.0,Dongsi,Dongsi,Spring
8911,2014,3,7,6,82.0,138.0,34.0,68.0,1900.0,14.0,-3.5,1027.5,-8.2,0.0,1.5,Dongsi,Dongsi,Spring
8912,2014,3,7,7,81.0,107.0,35.0,70.0,1900.0,14.0,-1.1,1027.9,-8.3,0.0,2.2,Dongsi,Dongsi,Spring
8913,2014,3,7,8,75.0,81.0,39.0,69.0,2000.0,15.0,0.8,1028.0,-11.0,0.0,2.8,Dongsi,Dongsi,Spring
8914,2014,3,7,9,67.0,74.0,48.0,66.0,1800.0,23.0,3.0,1027.9,-13.3,0.0,1.4,Dongsi,Dongsi,Spring
8915,2014,3,7,10,59.0,10.0,35.0,45.0,1200.0,40.0,4.4,1027.3,-19.3,0.0,1.9,Dongsi,Dongsi,Spring
8916,2014,3,7,11,43.0,20.0,20.0,33.0,800.0,54.0,6.0,1026.5,-20.4,0.0,2.6,Dongsi,Dongsi,Spring
8917,2014,3,7,12,34.0,6.0,11.0,25.0,600.0,66.0,7.2,1025.2,-21.4,0.0,2.3,Dongsi,Dongsi,Spring
8918,2014,3,7,13,33.0,5.0,11.0,24.0,600.0,66.0,7.2,1024.2,-22.5,0.0,1.8,Dongsi,Dongsi,Spring
8919,2014,3,7,14,25.0,5.0,7.0,20.0,500.0,71.0,7.6,1023.7,-22.2,0.0,1.4,Dongsi,Dongsi,Spring
8920,2014,3,7,15,18.0,24.0,5.0,15.0,400.0,75.0,7.7,1023.1,-21.0,0.0,1.7,Dongsi,Dongsi,Spring
8921,2014,3,7,16,26.0,27.0,9.0,32.0,600.0,64.0,7.4,1023.0,-20.2,0.0,1.8,Dongsi,Dongsi,Spring
8922,2014,3,7,17,23.0,31.0,14.0,40.0,700.0,59.0,6.4,1023.0,-19.2,0.0,2.0,Dongsi,Dongsi,Spring
8923,2014,3,7,18,35.0,42.0,17.0,45.0,700.0,52.0,5.7,1023.2,-19.8,0.0,2.3,Dongsi,Dongsi,Spring
8924,2014,3,7,19,37.0,45.0,14.0,40.0,700.0,55.0,5.4,1023.6,-18.5,0.0,1.7,Dongsi,Dongsi,Spring
8925,2014,3,7,20,42.0,49.0,14.0,40.0,700.0,52.0,5.2,1023.6,-16.6,0.0,1.3,Dongsi,Dongsi,Spring
8926,2014,3,7,21,51.0,71.0,21.0,55.0,900.0,37.0,4.7,1023.9,-15.3,0.0,1.3,Dongsi,Dongsi,Spring
8927,2014,3,7,22,69.0,97.0,28.0,68.0,1400.0,28.0,4.2,1023.7,-14.1,0.0,1.7,Dongsi,Dongsi,Spring
8928,2014,3,7,23,73.0,95.0,31.0,70.0,1500.0,28.0,3.8,1023.3,-9.9,0.0,1.9,Dongsi,Dongsi,Spring
8929,2014,3,8,0,102.0,170.0,54.0,85.0,1700.0,18.0,3.3,1023.0,-9.4,0.0,1.3,Dongsi,Dongsi,Spring
8930,2014,3,8,1,131.0,188.0,54.0,88.0,2100.0,19.0,3.3,1022.4,-9.0,0.0,1.3,Dongsi,Dongsi,Spring
8931,2014,3,8,2,124.0,119.0,54.0,86.0,2000.0,17.0,1.9,1021.8,-8.5,0.0,1.9,Dongsi,Dongsi,Spring
8932,2014,3,8,3,103.0,89.0,54.0,80.0,1800.0,17.0,1.0,1020.9,-8.5,0.0,1.8,Dongsi,Dongsi,Spring
8933,2014,3,8,4,95.0,129.0,54.0,85.0,3100.0,18.0,-0.2,1020.9,-6.0,0.0,1.5,Dongsi,Dongsi,Spring
